comment_id,video_id,thread_id,parent_comment_id,is_reply,author_display_name,text_original,clean_text,comment_like_count,published_at,product_categories,video_context,demand_signals,priority_level,title,channel_title,description,view_count,engagement_rate,video_url,search_keyword,fetched_by
UgzUfus0bG9I9lWjF0x4AaABAg,J74PqmPW4cc,UgzUfus0bG9I9lWjF0x4AaABAg,,False,@andrejackson59,I love Alien Gear Photon but they don’t make it for the smith and Wesson  bodyguard 2.0 carry comp which is my edc,i love alien gear photon but they don t make it for the smith and wesson bodyguard 2.0 carry comp which is my edc,0,2026-04-27 03:21:53+00:00,digital_accessories|collectibles|general_protection,tutorial,general,general,Amazon Budget Pistol Setup You’ll Actually Use (And What to Skip for Your EDC),Doug Johnson,"If you carry to protect your family, you probably think about providing for them too. That's what The Modern Provider Podcast is about, check it out here: https://www.youtube.com/watch?v=y5WG1ojh4jQ

Want the full breakdown of how I use YouTube to build real income around our family? Watch my free masterclass here: https://dougjohnsonofficial.com/free-training

Get the Osight SE on Sale Now (thanks Osight for sponsoring the video!)
Purchase here:
Osight Store: https://www.osight.com/s/MBXO49
Amazon: https://amzn.to/4vDuYRr
Sale Period: April 17th, 10:00 AM EDT – April 24th, 11:59 PM EDT

Amazon Gear I Recommend in the Video
Osight SE Green: https://amzn.to/4vDuYRr
Alien Gear Photon: https://amzn.to/4mENViO
Streamlight TLR-7 HL-X: https://amzn.to/4mENViO
Glock 19 Magwell: https://amzn.to/4tTtWiu
Feyachi Light: https://amzn.to/42cilzo
Snap Caps: https://amzn.to/4mDJgNP

Brothers: Not everybody has the budget for top-tier concealed carry gear, and not everybody needs the most expensive setup on the market. But at the same time, Amazon is full of absolute garbage when it comes to optics, holsters, lights, and other gun-related accessories. So in this video, I put together a budget Amazon CCW / EDC setup to see what’s actually worth buying, what’s surprisingly decent, and what should probably stay in the cart forever.

I tested some of the highest-rated and cheapest options I could find across the three essentials: pistol lights, holsters, and optics. Some of it was exactly as sketchy as expected, some of it was better than I thought, and a few products actually felt like something a normal person could realistically use without spending a fortune. I also compared a few of these budget options against the gear I normally carry so there’s a real point of reference instead of just random Amazon gambling.

If you’ve ever wondered whether there’s such a thing as budget CCW gear that’s actually usable, this video is for you. Drop a comment with your favorite hidden Amazon gun gear finds, let me know what I missed, and if this video does well maybe I’ll do a round two with even more weird budget gear. Big thanks to Osight for sponsoring part of this video and sending over the Osight SE for comparison.

Timestamps:
0:00 The Problem With Cheap CCW Gear
0:59 Building the Ultimate Budget Amazon Setup
3:08 Cheap Amazon Lights Put to the Test
7:33 The Amazon Holster Test
12:00 Budget Amazon Optics
13:20 Sponsored: Osight SE Comparison
18:22 Random Amazon Finds That Surprised Me
22:05 Secret Amazon Banger?

Business Inquiries: doug@dougjohnsonofficial.com
Or email me if you have questions about anything too!

If for some reason you wanted to mail me something:
1 League # 61581
Irvine, CA 92602

UPDATED Gear link list, it's too long for the description: https://dougjohnsonofficial.com/gear-links

Links:
Gear I run: https://dougjohnsonofficial.com/gear-links
I'm on IG: https://www.instagram.com/dougjohnsonofficial/
My other channel: https://www.youtube.com/watch?v=YjVx1s7UcO4
Also check out my wife's channel and how we make a living online: https://www.youtube.com/playlist?list=PL2_l6jBJYHpFIUWX1GpDJyHpwA1dECLOf
Free YouTube Training: https://dougjohnsonofficial.com/free-training-g?utm_source=youtube&utm_campaign=firearms
Make sure you carry less-lethal as well, get some POM! https://alnk.to/af1XObU
Get vidIQ to grow your channel faster! 🚀
https://vidiq.com/2a0

Disclaimer:
This video is for educational and discussion purposes only. Nothing in this video should be taken as legal advice, training, or instruction on the use of firearms. Laws vary by state and locality — always know and follow the laws where you live.

All firearms shown are unloaded and handled safely. No endorsement of violence is intended. Carrying a firearm is a serious responsibility that requires proper training, judgment, and compliance with all applicable laws.

This video reflects my personal experiences and opinions only.",21824,45.68,https://www.youtube.com/watch?v=J74PqmPW4cc,camera lens EDC setup,dashboard_user
UgyvqCOrdE6-JfbGNDJ4AaABAg,CiaTDj-JmlI,UgyvqCOrdE6-JfbGNDJ4AaABAg,,False,@method341,"I love the ZVE1 but you REALLY shouldn't have to stabilise in post in the year 2026. Sony need to build it into the camera.....and I don't mean IBIS or active or dynamic stab because they suck, like Mitch said. I know the camera is a few years old now - hopefully we get a mark 2 soon with that catalyse browse stab built into the camera.","i love the zve1 but you really shouldn t have to stabilise in post in the year 2026. sony need to build it into the camera.....and i don t mean ibis or active or dynamic stab because they suck, like mitch said. i know the camera is a few years old now hopefully we get a mark 2 soon with that catalyse browse stab built into the camera.",0,2026-04-27 02:01:50+00:00,camera_optics|digital_accessories|travel_outdoor|audio|general_protection,general,general,general,What's in my camera bag for 2026,Mitch Lally,"Thanks to Storyblocks for sponsoring this video. Get 15% off any annual plan for a limited time, only available through this link: https://www.storyblocks.com/mitchlally

📸  My Lightroom Profiles: https://www.mitchlally.com/presets/

🔧 My Gear

Main Photography Camera: https://geni.us/x-e5
Main Video Camera: https://geni.us/zv-e1

My Favourite Lens: https://geni.us/viltrox25
My Everyday Lens: https://geni.us/fuji27
Main Video Lens: https://geni.us/sony2450-28

Camera Strap: https://geni.us/9ll4S
Short Strap: https://cleversupply.co/en-au/products/ioe-short-strap
SD Cards I Use: https://geni.us/lexarsd128

On Camera Audio: https://geni.us/j0veiA
Rode Wireless Pro: https://geni.us/rode-pro
My Favourite Lav Mic: https://geni.us/Akwok
Voiceover Mic: https://geni.us/rode-voiceover

Travel Tripod: https://geni.us/HFnPEtY
Reflector (must have): https://geni.us/Aq02H
ND: https://geni.us/nisindfilter
CPL: https://geni.us/nisicpl
BlackMist: https://geni.us/nisiblack
My Camera Bag: https://geni.us/thinkbag
Best Editing Hard Drive: https://geni.us/ssd-editing

🐇 I use Narrative Select to speed up my workflow: https://mitchlally.com/nrrtv
👨🏽‍💻 I use Squarespace to build my websites: https://mitchlally.com/squspc
🎧 Get a free trial of the best music for your videos: https://fm.pxf.io/mlallyfreetrial

*** Clicking any of these links above helps support my channel as I get a little commission from each link used (and doesn't cost you any extra!) ***

Follow me on Instagram:
https://www.instagram.com/mitchlally

Get in touch (Business only): 
mitch@mitchlally.com",8886,31.17,https://www.youtube.com/watch?v=CiaTDj-JmlI,camera lens hard case,dashboard_user
UgyWxBqNsJW5m-6pVwV4AaABAg.AVB7aTCkKH-AW4nJ9ciO7p,8XdXpgVRMeU,UgyWxBqNsJW5m-6pVwV4AaABAg,UgyWxBqNsJW5m-6pVwV4AaABAg,True,@lumilikha,where is the part they show the bag?,where is the part they show the bag?,0,2026-04-26 23:48:17+00:00,camera_optics|general_protection,general,general,general,What’s In MY Camera Bag? (2026 Edition),Jared Polin,"FROPACK4 is HERE with 14 all-new custom Lightroom presets!!! Check it out
https://froknowsphoto.com/fropack4/ (40% OFF) 

What's in My Camera Bag 2026 Edition. I give you a walk around my current setup for hitting the road to do some filming. I've recently added the C80 to the kit and have to say, I love using the cinema camera when I'm out and about. There's so much to love about it. There's an R1 along with some glass. Now, if this were my go bag for still's photography, I would be swapping out that C80 for another R1. And all the 2.8 glass would be swapped out for fast primes and zooms. 

Listen to RAWtalk, the FroKnowsPhoto Podcast, wherever you listen to your podcasts. Or head on over to http://froknowsphoto.com/podcast
This video was filmed with the Canon EOS R5 and RF Canon Lenses https://Canon.us/r5fro

Get a FREE Guide To Capturing Motion In Low Light Situations https://froknowsphoto.com/ (look for the orange box)

Want to send us gifts, swag, letters...here's our P.O. BOX
PO Box 3715 Philadelphia, PA 19125

USE CODE FroKnowsPhoto at http://squarespace.com/froknowsphoto to get your 14 day FREE Trial.

Gear I USE
I SHOOT RAW T-Shirts https://store.froknowsphoto.com/
I support Allen's Camera a mom-and-pop Camera store that's been around since 1977. https://allenscamera.com/fro

#FroKnowsPhoto #JaredPolin #Canon",38236,43.13,https://www.youtube.com/watch?v=8XdXpgVRMeU,camera lens hard case,dashboard_user
UgxuRWxM_4mcf7k66rN4AaABAg,6Uehk0ya9AU,UgxuRWxM_4mcf7k66rN4AaABAg,,False,@steveloveless7711,"'Bens Gadget Reviews' does a detailed comparison of these two beasts camera, well worth a look","bens gadget reviews does a detailed comparison of these two beasts camera, well worth a look",0,2026-04-26 23:08:14+00:00,camera_optics,general,general,general,OPPO Find X9 Ultra 300mm Lens Attachment,Parker Burton,OPPO just sent out the craziest smartphone accessory with this 300mm lens attachment,205647,64.66,https://www.youtube.com/watch?v=6Uehk0ya9AU,camera lens protective case,dashboard_user
UgyiR_o8pAySiv5Vrfd4AaABAg,bgcUT0SKs14,UgyiR_o8pAySiv5Vrfd4AaABAg,,False,@filmfauxtos,That Shupätto bag looks amazing!!,that shup tto bag looks amazing!!,0,2026-04-26 22:41:03+00:00,camera_optics|digital_accessories|gaming|travel_outdoor|collectibles|audio|general_protection,general,general,general,My Everyday Carry Tech - EDC 2026!,Byte Review,"My EDC tech for 2026! This is every piece of tech I carry with me when I leave the house, phones, headphones, gaming devices, watches, etc! Enjoy!

🏙️ Byte Review Stickers - https://kirokustudio.co.uk/product-category/physical/stickers/
📸 Follow me on IG : https://www.instagram.com/bytereview
-
⌚️ Check out Britt's channel - https://www.youtube.com/@BrittPearceWatches
📼 Echo Mini video - https://youtu.be/XaTRhWazMPs


⚡ Featured :

• iPhone 17 Pro Max - https://geni.us/JiUK
• SnowSky Echo Mini - https://geni.us/jX2zQx
• Nothing Headphone (1) - https://geni.us/zbqpG0
• Ridge Wallet - https://geni.us/5uu2HQ7
• Nomad Tracking Card - https://geni.us/xSLAK
• Ridge Keyholder - https://geni.us/maAEbsF
• Orbitkey Ring - https://geni.us/gl1kl
• Orbitkey Key Organiser - https://bit.ly/3e6PB2e
• Olight iMini 2 Torch - https://geni.us/36861S
• Orbitkey Travel Sling - https://geni.us/Buc4e
• MOFT Snap on Tripod - https://moftinc.pxf.io/c/2523668/2790346/31698
• Ulanzi MA30 Tripod - https://geni.us/XwZZNCU
• Long Weekend Bag - https://bit.ly/3E8DvpN
• Apple Silicone Case - https://geni.us/EPwm59Z
• Anker MagGo Charger - https://geni.us/nJ6YMC
• DJI Osmo Pocket 3 - https://geni.us/Xh31d9l
• Sony A7C ii - https://geni.us/xpXLIKM
• Sony G 24mm 2.8 - https://geni.us/jz6QFh2

📼 Timestamps :

• 0:00 - iPhone 17 Pro Max 6 months later
• 2:27 - I ditched spotify for this...
• 3:45 - Headphones I grew to like
• 4:34 - Wallet & keys with tracking!
• 6:41 - Sweet little torch
• 7:43 - New watches, Tudor, Grand Seiko!
• 9:20 - A better sling bag
• 10:36 - My new favourite iPhone accessory
• 11:45 - I LOVE this wireless charger
• 12:47 - AirPods 3 are...
• 13:42 - Travel Bag of dreams
•14:30 - Retro console of choice
• 15:07 - Favourite vlog filming camera 
• 16:31 - Goodbye Fujifilm X100VI...

• 🎵 Music used - https://www.epidemicsound.com/referral/knr9ry

• Links provided are affiliated & help support the channel •

#edc #everdaycarry #edc2026",70620,36.9,https://www.youtube.com/watch?v=bgcUT0SKs14,camera everyday carry,dashboard_user
UgyANUIK_Tg0eslSy794AaABAg,J74PqmPW4cc,UgyANUIK_Tg0eslSy794AaABAg,,False,@RadicallyRational,Lights and holsters are the absolute number 1 thing that are over hyped. There’s an abundance of cheap lights that are built well I’ve got from eBay and most holsters are very similar as long as they cover the trigger and retain well. Nothing triggers me more than cringy guntubers clowning on people for having a budget light or sling or something while pretending to care about people not being priced out of owning a firearm,lights and holsters are the absolute number 1 thing that are over hyped. there s an abundance of cheap lights that are built well i ve got from ebay and most holsters are very similar as long as they cover the trigger and retain well. nothing triggers me more than cringy guntubers clowning on people for having a budget light or sling or something while pretending to care about people not being priced out of owning a firearm,0,2026-04-26 22:03:01+00:00,digital_accessories|collectibles|general_protection,tutorial,problem_complaint,high,Amazon Budget Pistol Setup You’ll Actually Use (And What to Skip for Your EDC),Doug Johnson,"If you carry to protect your family, you probably think about providing for them too. That's what The Modern Provider Podcast is about, check it out here: https://www.youtube.com/watch?v=y5WG1ojh4jQ

Want the full breakdown of how I use YouTube to build real income around our family? Watch my free masterclass here: https://dougjohnsonofficial.com/free-training

Get the Osight SE on Sale Now (thanks Osight for sponsoring the video!)
Purchase here:
Osight Store: https://www.osight.com/s/MBXO49
Amazon: https://amzn.to/4vDuYRr
Sale Period: April 17th, 10:00 AM EDT – April 24th, 11:59 PM EDT

Amazon Gear I Recommend in the Video
Osight SE Green: https://amzn.to/4vDuYRr
Alien Gear Photon: https://amzn.to/4mENViO
Streamlight TLR-7 HL-X: https://amzn.to/4mENViO
Glock 19 Magwell: https://amzn.to/4tTtWiu
Feyachi Light: https://amzn.to/42cilzo
Snap Caps: https://amzn.to/4mDJgNP

Brothers: Not everybody has the budget for top-tier concealed carry gear, and not everybody needs the most expensive setup on the market. But at the same time, Amazon is full of absolute garbage when it comes to optics, holsters, lights, and other gun-related accessories. So in this video, I put together a budget Amazon CCW / EDC setup to see what’s actually worth buying, what’s surprisingly decent, and what should probably stay in the cart forever.

I tested some of the highest-rated and cheapest options I could find across the three essentials: pistol lights, holsters, and optics. Some of it was exactly as sketchy as expected, some of it was better than I thought, and a few products actually felt like something a normal person could realistically use without spending a fortune. I also compared a few of these budget options against the gear I normally carry so there’s a real point of reference instead of just random Amazon gambling.

If you’ve ever wondered whether there’s such a thing as budget CCW gear that’s actually usable, this video is for you. Drop a comment with your favorite hidden Amazon gun gear finds, let me know what I missed, and if this video does well maybe I’ll do a round two with even more weird budget gear. Big thanks to Osight for sponsoring part of this video and sending over the Osight SE for comparison.

Timestamps:
0:00 The Problem With Cheap CCW Gear
0:59 Building the Ultimate Budget Amazon Setup
3:08 Cheap Amazon Lights Put to the Test
7:33 The Amazon Holster Test
12:00 Budget Amazon Optics
13:20 Sponsored: Osight SE Comparison
18:22 Random Amazon Finds That Surprised Me
22:05 Secret Amazon Banger?

Business Inquiries: doug@dougjohnsonofficial.com
Or email me if you have questions about anything too!

If for some reason you wanted to mail me something:
1 League # 61581
Irvine, CA 92602

UPDATED Gear link list, it's too long for the description: https://dougjohnsonofficial.com/gear-links

Links:
Gear I run: https://dougjohnsonofficial.com/gear-links
I'm on IG: https://www.instagram.com/dougjohnsonofficial/
My other channel: https://www.youtube.com/watch?v=YjVx1s7UcO4
Also check out my wife's channel and how we make a living online: https://www.youtube.com/playlist?list=PL2_l6jBJYHpFIUWX1GpDJyHpwA1dECLOf
Free YouTube Training: https://dougjohnsonofficial.com/free-training-g?utm_source=youtube&utm_campaign=firearms
Make sure you carry less-lethal as well, get some POM! https://alnk.to/af1XObU
Get vidIQ to grow your channel faster! 🚀
https://vidiq.com/2a0

Disclaimer:
This video is for educational and discussion purposes only. Nothing in this video should be taken as legal advice, training, or instruction on the use of firearms. Laws vary by state and locality — always know and follow the laws where you live.

All firearms shown are unloaded and handled safely. No endorsement of violence is intended. Carrying a firearm is a serious responsibility that requires proper training, judgment, and compliance with all applicable laws.

This video reflects my personal experiences and opinions only.",21824,45.68,https://www.youtube.com/watch?v=J74PqmPW4cc,camera lens EDC setup,dashboard_user
UgwAy_WUnXMu59WPfl94AaABAg,2kXkuwG3ANw,UgwAy_WUnXMu59WPfl94AaABAg,,False,@MehmetSerifAltun,"guess whos back, your vids are so good i wonder why you haven't blown up yet, anyways keep up the great work and send me an macbook neo","guess whos back, your vids are so good i wonder why you haven t blown up yet, anyways keep up the great work and send me an macbook neo",2,2026-04-26 19:25:54+00:00,general_protection,general,general,general,My Minimal EDC - carries more than it looks,Mike Banh,Wallet + phone case gifted by @grams28. Sling Bag purchased by me.,14362,24.65,https://www.youtube.com/watch?v=2kXkuwG3ANw,camera everyday carry,dashboard_user
UgwLgpzxrXhayUghChZ4AaABAg.AVprJ6inNefAW4AEWM6cXB,J74PqmPW4cc,UgwLgpzxrXhayUghChZ4AaABAg,UgwLgpzxrXhayUghChZ4AaABAg,True,@718chico,"That olight se is awesome, I have one and it holds zero great so far","that olight se is awesome, i have one and it holds zero great so far",0,2026-04-26 17:58:07+00:00,digital_accessories|collectibles|general_protection,tutorial,general,general,Amazon Budget Pistol Setup You’ll Actually Use (And What to Skip for Your EDC),Doug Johnson,"If you carry to protect your family, you probably think about providing for them too. That's what The Modern Provider Podcast is about, check it out here: https://www.youtube.com/watch?v=y5WG1ojh4jQ

Want the full breakdown of how I use YouTube to build real income around our family? Watch my free masterclass here: https://dougjohnsonofficial.com/free-training

Get the Osight SE on Sale Now (thanks Osight for sponsoring the video!)
Purchase here:
Osight Store: https://www.osight.com/s/MBXO49
Amazon: https://amzn.to/4vDuYRr
Sale Period: April 17th, 10:00 AM EDT – April 24th, 11:59 PM EDT

Amazon Gear I Recommend in the Video
Osight SE Green: https://amzn.to/4vDuYRr
Alien Gear Photon: https://amzn.to/4mENViO
Streamlight TLR-7 HL-X: https://amzn.to/4mENViO
Glock 19 Magwell: https://amzn.to/4tTtWiu
Feyachi Light: https://amzn.to/42cilzo
Snap Caps: https://amzn.to/4mDJgNP

Brothers: Not everybody has the budget for top-tier concealed carry gear, and not everybody needs the most expensive setup on the market. But at the same time, Amazon is full of absolute garbage when it comes to optics, holsters, lights, and other gun-related accessories. So in this video, I put together a budget Amazon CCW / EDC setup to see what’s actually worth buying, what’s surprisingly decent, and what should probably stay in the cart forever.

I tested some of the highest-rated and cheapest options I could find across the three essentials: pistol lights, holsters, and optics. Some of it was exactly as sketchy as expected, some of it was better than I thought, and a few products actually felt like something a normal person could realistically use without spending a fortune. I also compared a few of these budget options against the gear I normally carry so there’s a real point of reference instead of just random Amazon gambling.

If you’ve ever wondered whether there’s such a thing as budget CCW gear that’s actually usable, this video is for you. Drop a comment with your favorite hidden Amazon gun gear finds, let me know what I missed, and if this video does well maybe I’ll do a round two with even more weird budget gear. Big thanks to Osight for sponsoring part of this video and sending over the Osight SE for comparison.

Timestamps:
0:00 The Problem With Cheap CCW Gear
0:59 Building the Ultimate Budget Amazon Setup
3:08 Cheap Amazon Lights Put to the Test
7:33 The Amazon Holster Test
12:00 Budget Amazon Optics
13:20 Sponsored: Osight SE Comparison
18:22 Random Amazon Finds That Surprised Me
22:05 Secret Amazon Banger?

Business Inquiries: doug@dougjohnsonofficial.com
Or email me if you have questions about anything too!

If for some reason you wanted to mail me something:
1 League # 61581
Irvine, CA 92602

UPDATED Gear link list, it's too long for the description: https://dougjohnsonofficial.com/gear-links

Links:
Gear I run: https://dougjohnsonofficial.com/gear-links
I'm on IG: https://www.instagram.com/dougjohnsonofficial/
My other channel: https://www.youtube.com/watch?v=YjVx1s7UcO4
Also check out my wife's channel and how we make a living online: https://www.youtube.com/playlist?list=PL2_l6jBJYHpFIUWX1GpDJyHpwA1dECLOf
Free YouTube Training: https://dougjohnsonofficial.com/free-training-g?utm_source=youtube&utm_campaign=firearms
Make sure you carry less-lethal as well, get some POM! https://alnk.to/af1XObU
Get vidIQ to grow your channel faster! 🚀
https://vidiq.com/2a0

Disclaimer:
This video is for educational and discussion purposes only. Nothing in this video should be taken as legal advice, training, or instruction on the use of firearms. Laws vary by state and locality — always know and follow the laws where you live.

All firearms shown are unloaded and handled safely. No endorsement of violence is intended. Carrying a firearm is a serious responsibility that requires proper training, judgment, and compliance with all applicable laws.

This video reflects my personal experiences and opinions only.",21824,45.68,https://www.youtube.com/watch?v=J74PqmPW4cc,camera lens EDC setup,dashboard_user
Ugy6NAClQ8xB-xGLmKZ4AaABAg,_qlFsngB_EQ,Ugy6NAClQ8xB-xGLmKZ4AaABAg,,False,@MeekMotorcycle,"This video actually made me get the S26 Ultra, coming from a normal S23.. What a great video and in depth explanation to everything!","this video actually made me get the s26 ultra, coming from a normal s23.. what a great video and in depth explanation to everything!",0,2026-04-26 17:21:00+00:00,camera_optics|tools_equipment|general_protection,general,general,general,Samsung S26 Ultra - Best Camera Settings for Video and Photos!,Steven Divish,"This is a practical, in-depth tutorial for the Samsung Galaxy S26 Ultra powered by the Snapdragon 8 Elite Gen 5 Mobile Platform for Galaxy.
We'll start with the essential photo settings and composition tools, then move into more advanced controls like autofocus tracking, resolution choices, and how the Qualcomm Spectra ISP + Neural Processing Unit work together for real-time scene optimization.
You’ll also see how the new Virtual Reflector works, which framerate to choose for video, and a full breakdown of APV LOG, including how it differs from HEVC and when to use each format.

Gear I Used in This video:
Freewell x StevenDivish Anamorphic Lens - http://bit.ly/4hgBHu7 
S26 Ultra Kevlar Case - https://bit.ly/3N5JOPd

Finally, I show two workflows for editing APV LOG footage: one directly on the S26 Ultra, and one on a computer for full professional control.

Timecodes:
00:00 - Shot on S26 Ultra
PART 1 (Photography Settings)
00:55 - Photo Settings for S26 Ultra Explained
01:35 - Composition Guide Setting
02:07 - Autofocus and Filters (SNAPDRAGON Qualcomm Spectra ISP and Qualcomm Hexagon NPU Neural Processing)
03:35 - Camera Assistant (Lenses, Focus, Resolution)
05:34 - Advanced Photo Controls on S26 Ultra Explained
07:25 - Scanning and Processing Settings (SNAPDRAGON on-device processing)
09:00 - What resolution to use for photos on S26 Ultra?
10:07 - Virtual Reflector on S26 Ultra Tutorial (SNAPDRAGON real-time processing)
11:04 - Editing with SPen on S26 Ultra
PART 2 (Video Settings)
11:52 - Video Settings
12:05 - Video Resolution HD or 4k Explained
12:30 - Video Framerate (30FPS or 60 FPS)
12:58 - Video Format (Bitrate, HDR, LOG) on S26 Ultra
14:19 - Samsung LUTS for S26 Ultra Videos
15:01 - APV Videos Explained
16:30 - APV Video Settings (LQ vs HQ vs HEVC)
17:50 - Should you choose LOG or HDR for videos?
18:52 - APV Editing (2 ways: on a phone or a laptop)

Make sure to subscribe and like this video it took a lot of time and effort to make this episode. Thank you for your support!

#SponsoredBySnapdragon #s26ultra",173798,43.13,https://www.youtube.com/watch?v=_qlFsngB_EQ,camera best case for,dashboard_user
Ugw7H7qW--oo3FqDCsN4AaABAg.AW2juqlD2wLAW41_yMtXcT,-H-NcR9VAHI,Ugw7H7qW--oo3FqDCsN4AaABAg,Ugw7H7qW--oo3FqDCsN4AaABAg,True,@HonorV2ultimate1tb,​​@Isadoes_hahahha  you're right....   i did turn on the captions so managed to understand it all...  no malice meant..🎉.... nice combo the orange and the hasselblad phone cover....  i aim to get 1 next week....the 10x optical zoom got me.❤,isadoes_hahahha you re right.... i did turn on the captions so managed to understand it all... no malice meant.. .... nice combo the orange and the hasselblad phone cover.... i aim to get 1 next week....the 10x optical zoom got me.,0,2026-04-26 16:42:32+00:00,camera_optics,general,general,general,OPPO Find X9 Ultra Hasselblad Earth Explorer Photography Kit,Isa does tech,,51291,22.64,https://www.youtube.com/watch?v=-H-NcR9VAHI,camera lens protective case,dashboard_user
UgwviP_XCgC_aXBxuHl4AaABAg,J74PqmPW4cc,UgwviP_XCgC_aXBxuHl4AaABAg,,False,@slh48,Dude get rid of them lights I know where you can. Find I would like more lights that work fine and they’re namebrand and you get a decent price you need something you can trust your life too,dude get rid of them lights i know where you can. find i would like more lights that work fine and they re namebrand and you get a decent price you need something you can trust your life too,0,2026-04-26 14:14:14+00:00,digital_accessories|collectibles|general_protection,tutorial,general,general,Amazon Budget Pistol Setup You’ll Actually Use (And What to Skip for Your EDC),Doug Johnson,"If you carry to protect your family, you probably think about providing for them too. That's what The Modern Provider Podcast is about, check it out here: https://www.youtube.com/watch?v=y5WG1ojh4jQ

Want the full breakdown of how I use YouTube to build real income around our family? Watch my free masterclass here: https://dougjohnsonofficial.com/free-training

Get the Osight SE on Sale Now (thanks Osight for sponsoring the video!)
Purchase here:
Osight Store: https://www.osight.com/s/MBXO49
Amazon: https://amzn.to/4vDuYRr
Sale Period: April 17th, 10:00 AM EDT – April 24th, 11:59 PM EDT

Amazon Gear I Recommend in the Video
Osight SE Green: https://amzn.to/4vDuYRr
Alien Gear Photon: https://amzn.to/4mENViO
Streamlight TLR-7 HL-X: https://amzn.to/4mENViO
Glock 19 Magwell: https://amzn.to/4tTtWiu
Feyachi Light: https://amzn.to/42cilzo
Snap Caps: https://amzn.to/4mDJgNP

Brothers: Not everybody has the budget for top-tier concealed carry gear, and not everybody needs the most expensive setup on the market. But at the same time, Amazon is full of absolute garbage when it comes to optics, holsters, lights, and other gun-related accessories. So in this video, I put together a budget Amazon CCW / EDC setup to see what’s actually worth buying, what’s surprisingly decent, and what should probably stay in the cart forever.

I tested some of the highest-rated and cheapest options I could find across the three essentials: pistol lights, holsters, and optics. Some of it was exactly as sketchy as expected, some of it was better than I thought, and a few products actually felt like something a normal person could realistically use without spending a fortune. I also compared a few of these budget options against the gear I normally carry so there’s a real point of reference instead of just random Amazon gambling.

If you’ve ever wondered whether there’s such a thing as budget CCW gear that’s actually usable, this video is for you. Drop a comment with your favorite hidden Amazon gun gear finds, let me know what I missed, and if this video does well maybe I’ll do a round two with even more weird budget gear. Big thanks to Osight for sponsoring part of this video and sending over the Osight SE for comparison.

Timestamps:
0:00 The Problem With Cheap CCW Gear
0:59 Building the Ultimate Budget Amazon Setup
3:08 Cheap Amazon Lights Put to the Test
7:33 The Amazon Holster Test
12:00 Budget Amazon Optics
13:20 Sponsored: Osight SE Comparison
18:22 Random Amazon Finds That Surprised Me
22:05 Secret Amazon Banger?

Business Inquiries: doug@dougjohnsonofficial.com
Or email me if you have questions about anything too!

If for some reason you wanted to mail me something:
1 League # 61581
Irvine, CA 92602

UPDATED Gear link list, it's too long for the description: https://dougjohnsonofficial.com/gear-links

Links:
Gear I run: https://dougjohnsonofficial.com/gear-links
I'm on IG: https://www.instagram.com/dougjohnsonofficial/
My other channel: https://www.youtube.com/watch?v=YjVx1s7UcO4
Also check out my wife's channel and how we make a living online: https://www.youtube.com/playlist?list=PL2_l6jBJYHpFIUWX1GpDJyHpwA1dECLOf
Free YouTube Training: https://dougjohnsonofficial.com/free-training-g?utm_source=youtube&utm_campaign=firearms
Make sure you carry less-lethal as well, get some POM! https://alnk.to/af1XObU
Get vidIQ to grow your channel faster! 🚀
https://vidiq.com/2a0

Disclaimer:
This video is for educational and discussion purposes only. Nothing in this video should be taken as legal advice, training, or instruction on the use of firearms. Laws vary by state and locality — always know and follow the laws where you live.

All firearms shown are unloaded and handled safely. No endorsement of violence is intended. Carrying a firearm is a serious responsibility that requires proper training, judgment, and compliance with all applicable laws.

This video reflects my personal experiences and opinions only.",21824,45.68,https://www.youtube.com/watch?v=J74PqmPW4cc,camera lens EDC setup,dashboard_user
